,sent,item
195,"Visit our website at http://www.manpower.com and browse through available positions by clicking ""job search.""",['http://www.manpower.com']
196,-------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
197,So I need your spreadsheets ASAP -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
198,Your site can be reached from = http://fantasy.sportsline.com FB10SP =09,['http://fantasy.sportsline.com']
199,<http://vail.snow.com/pb.ldg.book.asp how about highlands lodge for Dec 13 for 5 nights?,['http://vail.snow.com/pb.ldg.book.asp']
200,http://cgi.zdnet.com/slink?163583 Find perfect presents in our Holiday Gift Guide.,['http://cgi.zdnet.com/slink?163583']
201,This information is available at http://www.downtownstreets.com.,['http://www.downtownstreets.com.']
202,Click Here For Details http://www.whammyweb.org/dvd2/index1.html,['http://www.whammyweb.org/dvd2/index1.html']
203,"Sincerely, buy.com http://www.buy.com ================================================ Please use the link below for your Customer Support questions.",['http://www.buy.com']
204,"See "" Bill <http://assembly.state.ny.us/leg/?bn=A03142 A03142.""",['http://assembly.state.ny.us/leg/?bn=A03142']
205,"New Tax <http://economictimes.indiatimes.com/today/26econ04.htm Guidelines.""",['http://economictimes.indiatimes.com/today/26econ04.htm']
206,"See "" McDonald <http://www.iuf.org/iuf/news/010910.htm/ 's Sponsorship.""",['http://www.iuf.org/iuf/news/010910.htm/']
207,http://www.novazyme.com ActivX Names Bayer Director David Campbell VP of Chemistry mail?,['http://www.novazyme.com']
208,"See "" S01518 <http://assembly.state.ny.us/leg/?bn=S01518 Summary.""",['http://assembly.state.ny.us/leg/?bn=S01518']
209,Let me know if you want me to check the latest version Michelle -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
210,Sign up now at http://go.msn.com/15/2/5.asp.,['http://go.msn.com/15/2/5.asp.']
211,"Best Regards, Joseph Koothrappally http://www.bitsofcode.com",['http://www.bitsofcode.com']
212,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEss0BC8et0Blu04pH0Ax All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEss0BC8et0Blu04pH0Ax']
213,A Free Market Solution To New Car And Light Truck MPG In The United States Please go to http://www.pira.com You will need a PIRA Online account in order to gain access.,['http://www.pira.com']
214,"See "" ANC <http://www.fm.co.za/01/0803/currents/acurrent.htm Faces The Rebellion.""",['http://www.fm.co.za/01/0803/currents/acurrent.htm']
215,Point your browser to http://vcast.premconf.com.,['http://vcast.premconf.com.']
216,Click here <http://www.scottrade.com/locations.asp to find your local branch office.,['http://www.scottrade.com/locations.asp']
217,"See "" Hacking And <http://www.newsbytes.com/news/01/16678.html Piracy Charges.""",['http://www.newsbytes.com/news/01/16678.html']
218,Baja Pipeline Approved <http://www.rigzone.com/news/articl!,['http://www.rigzone.com/news/articl!']
219,ISC Customer Care Group http://rc.enron.com/survey/survey_1.asp?id=000000000002507,['http://rc.enron.com/survey/survey_1.asp?id=000000000002507']
220,Sato Enron Japan _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp,['http://explorer.msn.com/intl.asp']
221,http://www.governor.ca.gov/govsite/pdf/issues/benefit-cost_final.pdf,['http://www.governor.ca.gov/govsite/pdf/issues/benefit-cost_final.pdf']
222,For further information about Clifford Chance please see our website at <ht= tp://www.cliffordchance.com or refer to any Clifford Chance office.,['www.cliffordchance.com']
223,Visit us on the World Wide Web at http://www.tr.com.=20 Published by the Business & Finance Group of CCH INCORPORATED.,['http://www.tr.com.=20']
224,http://etcsurvey.corp.enron.com/wi/p0766948/i.asp?r=2359&s=HTUFDQHG&l=9,['http://etcsurvey.corp.enron.com/wi/p0766948/i.asp?r=2359&s=HTUFDQHG&l=9']
225,- Peggy Noonan http://opinionjournal.com/columnists/pnoonan/?id=95001740 : How Bush made the White House leak-proof.,['http://opinionjournal.com/columnists/pnoonan/?id=95001740']
226,Check out www.httprint.com.,['www.httprint.com.']
227,http://ecthou-webcl1.nt.ect.enron.com/gas/,['http://ecthou-webcl1.nt.ect.enron.com/gas/']
228,https://chase1.rsc01.net/servlet/cc4?JolLEAV*kpJrEINSQLgkhgEJht*z*UA We hope you enjoy all the benefits of Chase Online.,['https://chase1.rsc01.net/servlet/cc4?JolLEAV*kpJrEINSQLgkhgEJht*z*UA']
229,"See "" Sacked Employment Tribunal Members Sue <http://www.stuff.co.nz/inl/index/0%2C1008%2C921326a10%2CFF.html .""",['http://www.stuff.co.nz/inl/index/0%2C1008%2C921326a10%2CFF.html']
230,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE6N0DwlK30Bp204pH0AX All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE6N0DwlK30Bp204pH0AX']
231,http://cdw01.cdnow.com/Click?q=4b-k_F7IBUpW_Wb3RUP5683vub5nRRR ......................................................................,['http://cdw01.cdnow.com/Click?q=4b-k_F7IBUpW_Wb3RUP5683vub5nRRR']
232,http://www.endymion.com/products/mailman/,['http://www.endymion.com/products/mailman/']
233,http://www.sychron.com Voyant Adds John Guillaume as Chief Product Officer mail?,['http://www.sychron.com']
234,"see http://www.energy.ca.gov/reports/index.html, particularly p. 46.","['http://www.energy.ca.gov/reports/index.html,']"
235,Place your order today at http://www.giftbaskets.com.,['http://www.giftbaskets.com.']
236,http://212.107.196.183/members/win/remove.htm,['http://212.107.196.183/members/win/remove.htm']
237,"See "" Canada <http://canada.gc.ca/gazette/part1/pdf/g1-13537.pdf Gazette.""",['http://canada.gc.ca/gazette/part1/pdf/g1-13537.pdf']
238,"See "" International <http://www.paris-conference-2001.org/eng/welcome.html Privacy Rights.""",['http://www.paris-conference-2001.org/eng/welcome.html']
239,http://www.classmates.com/go/e/85040521/MSA111401B/CM18T Please do not reply to this email.,['http://www.classmates.com/go/e/85040521/MSA111401B/CM18T']
240,Elizabeth Brown will forward the capacity release data shortly -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
241,Please visit us at http://www.fleetmarkets.com.,['http://www.fleetmarkets.com.']
242,http://weekend.citysearch.com?cslink=nsltr-evite-invite Need some help?,['http://weekend.citysearch.com?cslink=nsltr-evite-invite']
243,@ www.yourfreepresent.com.,['www.yourfreepresent.com.']
244,"See "" IT <http://www.networkcomputing.com/1210/1210ca.html Crunch.""",['http://www.networkcomputing.com/1210/1210ca.html']
245,Click to www.energyseminars.com to see our 2002 schedule.,['www.energyseminars.com']
246,?http://www.sacbee.com/news/beelive/show_story.cgi?script - Capitol Alert Transcript of Davis speech.url,['http://www.sacbee.com/news/beelive/show_story.cgi?script']
247,More information is available at http://www.energymarkets.org.,['http://www.energymarkets.org.']
248,"For more information, go to www.fortune.com.",['www.fortune.com.']
249,"See "" Italian <http://www.bmck.com/gel/articles/Italy - Employer Issues Re Posting in EU.doc Employer Issues Regarding Posting Throughout The European Union.""",['http://www.bmck.com/gel/articles/Italy']
250,"See "" HCMC Accident Statistics <http://www.bmck.com/gel/articles/Vietnam - Work Accidents Plague.doc .""",['http://www.bmck.com/gel/articles/Vietnam']
251,"See "" Common Salary System <http://www.bmck.com/gel/articles/Vietnam-Common Salary System for State Employees.doc .""",['http://www.bmck.com/gel/articles/Vietnam-Common']
252,<http://www.rigzone.com/images/spacer.gif advertisement Mark your calender!,['http://www.rigzone.com/images/spacer.gif']
253,Visit http://usairways.com/promotions/specials/fla_carib_sale.htm now to plan your escape from winter.,['http://usairways.com/promotions/specials/fla_carib_sale.htm']
254,http://www.assembly.ca.gov/committee_hearings/defaulttext.asp,['http://www.assembly.ca.gov/committee_hearings/defaulttext.asp']
255,http://go2.travelocity.com/Click?q=0c-_Y2DIc8u3vgNJV6JDos_qSkTiRRR Get Some Sand in Your Shoes Looking to escape the cold?,['http://go2.travelocity.com/Click?q=0c-_Y2DIc8u3vgNJV6JDos_qSkTiRRR']
256,http://go2.travelocity.com/Click?q=55-TAOaIKJrcOr-keP-fLXrXYXl Special Offers Switzerland Super Winter Savings!,['http://go2.travelocity.com/Click?q=55-TAOaIKJrcOr-keP-fLXrXYXl']
257,Go to http://capitalone.bfi0.com/YART066303371C4CA776 Credit Reports - Access your credit report.,['http://capitalone.bfi0.com/YART066303371C4CA776']
258,http://www.responsetrack.net/lnk/halldata1/?138RP02QEED Renew today and join the ranks of corporate leaders who make CFO the most requested magazine in business.,['http://www.responsetrack.net/lnk/halldata1/?138RP02QEED']
259,http://www.epartnersolutions.com Intelligent Markets Adds Bridge Information Systems Exec=20 mail?,['http://www.epartnersolutions.com']
260,http://cdw01.cdnow.com/Click?q=32-GxGIIrQq8HJv99oD3_MhUJJbNRRR ......................................................................,['http://cdw01.cdnow.com/Click?q=32-GxGIIrQq8HJv99oD3_MhUJJbNRRR']
261,"See "" Mediation Yields Some Results <http://www.laborers.org/Oregon_Pension_1-18-01.htm .""",['http://www.laborers.org/Oregon_Pension_1-18-01.htm']
262,http://www.ftd.com/holiday2 We have designed a Christmas Collection of flowers and gifts that is sure to please everyone on your list.,['http://www.ftd.com/holiday2']
263,"Hi Larry, Thanks for completing the diamond information request form at http://www.DSOURCEVA.com I did a preliminary search and found the following diamonds for you to consider.",['http://www.DSOURCEVA.com']
264,The fine print: Offer must be redeemed at http://www.amazon.com toward the purchase of products sold by Amazon.com and listed in Amazon.com's online catalogs.,['http://www.amazon.com']
265,"About Enron Enron is one of the world=01,s leading electricity, natural gas and=20 communications companies.Enron=01,s Internet address is www.enron.com.",['www.enron.com.']
266,Sports <http://sports.yahoo.com/oly - Coverage of the 2002 Olympic Games,['http://sports.yahoo.com/oly']
267,It can be accessed at http://oasis.ecar.org:488/documents/AP/Volume5Newsletter.pdf.,['http://oasis.ecar.org:488/documents/AP/Volume5Newsletter.pdf.']
268,http://bized.ac.uk/virtual/economy/policy/outcomes/unemployment/unempth4.htm and 2.,['http://bized.ac.uk/virtual/economy/policy/outcomes/unemployment/unempth4.htm']
269,Several readers took issue with our Friday smiting http://opinionjournal.com/best/?id=95001749#stupidity of Paul Campos over his phrase tofu Taliban.,['http://opinionjournal.com/best/?id=95001749#stupidity']
270,"See "" Labor Department <http://www.dol.gov/ Statistics.""",['http://www.dol.gov/']
271,?http://www.pge.com ??http://www.sce.com ?,"['http://www.pge.com', 'http://www.sce.com']"
272,I'm a vacation day but have to stop by the office later today and will round these up -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
273,"Read the full text at http://www.wired.com/news/business/0,1367,38510,00.html.","['http://www.wired.com/news/business/0,1367,38510,00.html.']"
274,"See "" Mexican Truckers Protest Trade Issue <http://washingtonpost.com/wp-dyn/world/A47931-2001Jul11.html .""",['http://washingtonpost.com/wp-dyn/world/A47931-2001Jul11.html']
275,"See "" Cybercrime <http://australianit.news.com.au/common/storyPage/0,3811,2944524%255E442,00.","['http://australianit.news.com.au/common/storyPage/0,3811,2944524%255E442,00.']"
276,http://haas.berkeley.edu/map/ UC Berkeley Business Plan Competition web site:?,['http://haas.berkeley.edu/map/']
277,FREE MSN Explorer download : http://explorer.msn.com - Grinch1.jpg,['http://explorer.msn.com']
278,6 Offshore Technology Conference 2002 <http://www.rigzone.com/news/event_detail.asp!,['http://www.rigzone.com/news/event_detail.asp!']
279,http://go2.travelocity.com/Click?q=a8-02CZQQZVruyiE3hotZnRwwzP AIR Air Canada Offers Savings on Already Low Fares Air Canada is offering discounted savings on its already low fares to Canadian destinations from the United States.,['http://go2.travelocity.com/Click?q=a8-02CZQQZVruyiE3hotZnRwwzP']
280,"See "" Labour <http://www.oecd.org/media/publish/pb01-28.htm Report.""",['http://www.oecd.org/media/publish/pb01-28.htm']
281,Visit www.GlobalTravel.com or call us today at 800-526-8780.,['www.GlobalTravel.com']
282,"See "" Employment Tribunal Fee <http://newsbbc.co.uk/hi/english/uk_politics/newsid_1448000/1448635.stm .""",['http://newsbbc.co.uk/hi/english/uk_politics/newsid_1448000/1448635.stm']
283,DB http://www.satirewire.com/news/0111/enron.shtml,['http://www.satirewire.com/news/0111/enron.shtml']
284,http://homnick.com Looking for local events in your area of the U.S.?,['http://homnick.com']
285,"The correct URL is http://www.theatlantisgroup.net, not http://www.theatlantisgroup.com.","['http://www.theatlantisgroup.net,', 'http://www.theatlantisgroup.com.']"
286,"See "" NLC Protests WTO <http://allafrica.com/stories/200110080199.html Pact.""",['http://allafrica.com/stories/200110080199.html']
287,"http://basketball.commissioner.com The tab for SportsLine's FREE Fantasy Football is being picked up by Miller Lite, our favorite beer around here.",['http://basketball.commissioner.com']
288,http://cdw01.cdnow.com/Click?q=de-7tLkQMW5gpfN5o0tADISN3gcH9RR Own the ultimate box sets!,['http://cdw01.cdnow.com/Click?q=de-7tLkQMW5gpfN5o0tADISN3gcH9RR']
289,"See "" Ex-Ag <http://news.excite.com/news/ap/010927/17/glickman-labor-group Secretary Takes Fair Labor Job.""",['http://news.excite.com/news/ap/010927/17/glickman-labor-group']
290,http://www.getplugged.com Metreo Adds Peter Wong as VP of Professional Services mail?,['http://www.getplugged.com']
291,"Many people already have Acrobat Reader installed on their PC or Mac, but you can download the program for free at http://www.amazon.com/acrobatreader.",['http://www.amazon.com/acrobatreader.']
292,"See "" Stressed <http://news.bbc.co.uk/hi/english/uk/england/newsid_1578000/1578941.stm Nurse Wins Lawsuit.""",['http://news.bbc.co.uk/hi/english/uk/england/newsid_1578000/1578941.stm']
293,"Warm Regards, Luxury Link http://www.luxurylink.com The information contained in this communication is confidential and proprietary information intended only for the individual or entity to whom it is addressed.",['http://www.luxurylink.com']
294,Be sure to sign up for program and speaker updates via e-mail at www.energymarkets.org.,['www.energymarkets.org.']
295,Click here: http://enews.buy.com/cgi-bin5/flo?y=eFCS0BC8et0Blu04pH0Ae All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eFCS0BC8et0Blu04pH0Ae']
296,"See "" Workers Victorious <http://www.guardian.co.uk/international/story/0,3604,532323,00.html .""","['http://www.guardian.co.uk/international/story/0,3604,532323,00.html']"
297,Click here for the NASCAR schedule <http://foxsports.lycos.com/content/view?contentId=242048&mailInfo=020206_h .,['http://foxsports.lycos.com/content/view?contentId=242048&mailInfo=020206_h']
298,Get your free @yahoo.com address at http://mail.yahoo.com,['http://mail.yahoo.com']
299,A copy of the report is available at their website at www.consumerfed.org or www.consumerfed.org/calmkt.pdf.,"['www.consumerfed.org', 'www.consumerfed.org/calmkt.pdf.']"
